Loyalty Number,Year,Month,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,Month Start,Post Enrollment,Months Since Enrollment
515805,2017,4,3,5439,5439.0,0,0,2017-04-01,True,3
515805,2017,5,0,0,0.0,0,0,2017-05-01,True,4
515805,2017,6,0,0,0.0,0,0,2017-06-01,True,5
515805,2017,7,0,0,0.0,0,0,2017-07-01,True,6
515805,2017,8,0,0,0.0,0,0,2017-08-01,True,7
515805,2017,9,1,1475,1475.0,0,0,2017-09-01,True,8
515805,2017,10,0,0,0.0,0,0,2017-10-01,True,9
515805,2017,11,4,3808,3808.0,0,0,2017-11-01,True,10
515805,2017,12,5,2740,2740.0,0,0,2017-12-01,True,11
515805,2018,1,0,0,0.0,0,0,2018-01-01,True,12
515805,2018,2,0,0,0.0,0,0,2018-02-01,True,13
515805,2018,3,0,0,0.0,0,0,2018-03-01,True,14
515805,2018,4,1,1419,1419.0,464,84,2018-04-01,True,15
515805,2018,5,4,7796,7796.0,561,101,2018-05-01,True,16
515805,2018,6,1,2029,2029.0,0,0,2018-06-01,True,17
515805,2018,7,1,1164,1164.0,0,0,2018-07-01,True,18
515805,2018,8,3,7176,7176.0,0,0,2018-08-01,True,19
515805,2018,9,1,1810,1810.0,0,0,2018-09-01,True,20
515805,2018,10,0,0,0.0,0,0,2018-10-01,True,21
515805,2018,11,2,1298,1298.0,0,0,2018-11-01,True,22
515805,2018,12,3,1572,1572.0,0,0,2018-12-01,True,23
515822,2017,1,0,0,0.0,0,0,2017-01-01,False,-4
515822,2017,2,0,0,0.0,0,0,2017-02-01,False,-3
515822,2017,3,0,0,0.0,0,0,2017-03-01,False,-2
515822,2017,4,0,0,0.0,0,0,2017-04-01,False,-1
515822,2017,5,0,0,0.0,0,0,2017-05-01,True,0
515822,2017,6,1,2308,2308.0,0,0,2017-06-01,True,1
515822,2017,7,0,0,0.0,0,0,2017-07-01,True,2
515822,2017,8,0,0,0.0,0,0,2017-08-01,True,3
515822,2017,9,1,703,703.0,0,0,2017-09-01,True,4
515822,2017,10,0,0,0.0,0,0,2017-10-01,True,5
515822,2017,11,0,0,0.0,0,0,2017-11-01,True,6
515822,2017,12,3,7437,7437.0,0,0,2017-12-01,True,7
515822,2018,1,1,2012,2012.0,0,0,2018-01-01,True,8
515822,2018,2,2,1534,1534.0,447,80,2018-02-01,True,9
515822,2018,3,4,8400,8400.0,0,0,2018-03-01,True,10
515822,2018,4,1,899,899.0,0,0,2018-04-01,True,11
515822,2018,5,1,1627,1627.0,431,78,2018-05-01,True,12
515822,2018,6,0,0,0.0,0,0,2018-06-01,True,13
515822,2018,7,3,5796,5796.0,0,0,2018-07-01,True,14
515822,2018,8,2,4492,4492.0,0,0,2018-08-01,True,15
515822,2018,9,0,0,0.0,0,0,2018-09-01,True,16
515822,2018,10,0,0,0.0,0,0,2018-10-01,True,17
515822,2018,11,0,0,0.0,0,0,2018-11-01,True,18
515822,2018,12,1,2011,2011.0,0,0,2018-12-01,True,19
515826,2017,1,0,0,0.0,0,0,2017-01-01,True,30
515826,2017,2,0,0,0.0,0,0,2017-02-01,True,31
515826,2017,3,0,0,0.0,0,0,2017-03-01,True,32
515826,2017,4,1,1690,1690.0,0,0,2017-04-01,True,33
515826,2017,5,0,0,0.0,430,77,2017-05-01,True,34
515826,2017,6,2,2124,2124.0,0,0,2017-06-01,True,35
515826,2017,7,3,3822,3822.0,777,140,2017-07-01,True,36
515826,2017,8,4,8204,8204.0,0,0,2017-08-01,True,37
515826,2017,9,1,1505,1505.0,0,0,2017-09-01,True,38
515826,2017,10,0,0,0.0,0,0,2017-10-01,True,39
515826,2017,11,1,1942,1942.0,0,0,2017-11-01,True,40
515826,2017,12,5,10845,10845.0,0,0,2017-12-01,True,41
515826,2018,1,0,0,0.0,0,0,2018-01-01,True,42
515826,2018,2,0,0,0.0,494,89,2018-02-01,True,43
515826,2018,3,1,802,802.0,0,0,2018-03-01,True,44
515826,2018,4,1,2202,2202.0,0,0,2018-04-01,True,45
515826,2018,5,3,3843,3843.0,0,0,2018-05-01,True,46
515826,2018,6,0,0,0.0,0,0,2018-06-01,True,47
515826,2018,7,0,0,0.0,0,0,2018-07-01,True,48
515826,2018,8,2,1518,1518.0,0,0,2018-08-01,True,49
515826,2018,9,3,6561,6561.0,0,0,2018-09-01,True,50
515826,2018,10,3,2382,2382.0,0,0,2018-10-01,True,51
515826,2018,11,0,0,0.0,0,0,2018-11-01,True,52
515826,2018,12,4,5144,5144.0,738,133,2018-12-01,True,53
515860,2017,1,0,0,0.0,0,0,2017-01-01,True,52
515860,2017,2,1,1016,1016.0,0,0,2017-02-01,True,53
515860,2017,3,1,2318,2318.0,0,0,2017-03-01,True,54
515860,2017,4,0,0,0.0,0,0,2017-04-01,True,55
515860,2017,5,3,3717,3717.0,0,0,2017-05-01,True,56
515860,2017,6,6,9432,9432.0,446,80,2017-06-01,True,57
515860,2017,7,0,0,0.0,0,0,2017-07-01,True,58
515860,2017,8,4,4096,4096.0,0,0,2017-08-01,True,59
515860,2017,9,2,1782,1782.0,585,105,2017-09-01,True,60
515860,2017,10,2,2878,2878.0,0,0,2017-10-01,True,61
515860,2017,11,0,0,0.0,0,0,2017-11-01,True,62
515860,2017,12,3,7287,7287.0,0,0,2017-12-01,True,63
515860,2018,1,2,3438,3438.0,0,0,2018-01-01,True,64
515860,2018,2,1,1441,1441.0,0,0,2018-02-01,True,65
515860,2018,3,0,0,0.0,0,0,2018-03-01,True,66
515860,2018,4,3,4377,4377.0,547,98,2018-04-01,True,67
515860,2018,5,3,2109,2109.0,628,113,2018-05-01,True,68
515860,2018,6,0,0,0.0,0,0,2018-06-01,True,69
515860,2018,7,4,8344,8344.0,0,0,2018-07-01,True,70
515860,2018,8,2,3474,3474.0,0,0,2018-08-01,True,71
515860,2018,9,1,2192,2192.0,0,0,2018-09-01,True,72
515860,2018,10,0,0,0.0,0,0,2018-10-01,True,73
515860,2018,11,0,0,0.0,0,0,2018-11-01,True,74
515860,2018,12,3,2418,2418.0,0,0,2018-12-01,True,75
515905,2017,1,1,975,975.0,0,0,2017-01-01,True,36
515905,2017,2,0,0,0.0,0,0,2017-02-01,True,37
515905,2017,3,5,9240,9240.0,0,0,2017-03-01,True,38
515905,2017,4,2,2638,2638.0,0,0,2017-04-01,True,39
515905,2017,5,0,0,0.0,0,0,2017-05-01,True,40
515905,2017,6,3,2232,2232.0,0,0,2017-06-01,True,41
515905,2017,7,4,3076,3076.0,0,0,2017-07-01,True,42
515905,2017,8,1,1256,1256.0,0,0,2017-08-01,True,43
515905,2017,9,5,5170,5170.0,0,0,2017-09-01,True,44
515905,2017,10,0,0,0.0,0,0,2017-10-01,True,45
515905,2017,11,1,1091,1091.0,0,0,2017-11-01,True,46
515905,2017,12,2,4390,4390.0,0,0,2017-12-01,True,47
515905,2018,1,0,0,0.0,0,0,2018-01-01,True,48
515905,2018,2,0,0,0.0,0,0,2018-02-01,True,49
515905,2018,3,4,6112,6112.0,0,0,2018-03-01,True,50
515905,2018,4,1,2128,2128.0,0,0,2018-04-01,True,51
515905,2018,5,0,0,0.0,0,0,2018-05-01,True,52
515905,2018,6,0,0,0.0,0,0,2018-06-01,True,53
515905,2018,7,0,0,0.0,0,0,2018-07-01,True,54
515905,2018,8,1,2048,2048.0,0,0,2018-08-01,True,55
515905,2018,9,0,0,0.0,0,0,2018-09-01,True,56
515905,2018,10,3,5082,5082.0,0,0,2018-10-01,True,57
515905,2018,11,4,5328,5328.0,0,0,2018-11-01,True,58
515905,2018,12,1,1611,1611.0,0,0,2018-12-01,True,59
515929,2017,1,3,6489,6489.0,0,0,2017-01-01,False,-16
515929,2017,2,1,2201,2201.0,0,0,2017-02-01,False,-15
515929,2017,3,0,0,0.0,0,0,2017-03-01,False,-14
515929,2017,4,2,1834,1834.0,497,89,2017-04-01,False,-13
515929,2017,5,0,0,0.0,0,0,2017-05-01,False,-12
515929,2017,6,0,0,0.0,0,0,2017-06-01,False,-11
515929,2017,7,1,2005,2005.0,0,0,2017-07-01,False,-10
515929,2017,8,5,2970,2970.0,0,0,2017-08-01,False,-9
515929,2017,9,5,11475,11475.0,0,0,2017-09-01,False,-8
515929,2017,10,1,1759,1759.0,0,0,2017-10-01,False,-7
515929,2017,11,3,5883,5883.0,0,0,2017-11-01,False,-6
515929,2017,12,0,0,0.0,0,0,2017-12-01,False,-5
515929,2018,1,2,3538,3538.0,0,0,2018-01-01,False,-4
515929,2018,2,0,0,0.0,0,0,2018-02-01,False,-3
515929,2018,3,0,0,0.0,0,0,2018-03-01,False,-2
515929,2018,4,1,2273,2273.0,0,0,2018-04-01,False,-1
515929,2018,5,2,4806,4806.0,0,0,2018-05-01,True,0
515929,2018,6,2,2136,2136.0,0,0,2018-06-01,True,1
515929,2018,7,0,0,0.0,0,0,2018-07-01,True,2
515929,2018,8,2,1270,1270.0,0,0,2018-08-01,True,3
515929,2018,9,4,4932,4932.0,0,0,2018-09-01,True,4
515929,2018,10,3,6897,6897.0,0,0,2018-10-01,True,5
515929,2018,11,2,1012,1012.0,0,0,2018-11-01,True,6
515929,2018,12,0,0,0.0,0,0,2018-12-01,True,7
515969,2017,1,0,0,0.0,0,0,2017-01-01,True,50
515969,2017,2,2,1680,1680.0,0,0,2017-02-01,True,51
515969,2017,3,2,2222,2222.0,448,81,2017-03-01,True,52
515969,2017,4,4,7708,7708.0,0,0,2017-04-01,True,53
515969,2017,5,0,0,0.0,0,0,2017-05-01,True,54
515969,2017,6,0,0,0.0,0,0,2017-06-01,True,55
515969,2017,7,0,0,0.0,0,0,2017-07-01,True,56
515969,2017,8,5,5580,5580.0,0,0,2017-08-01,True,57
515969,2017,9,4,4272,4272.0,0,0,2017-09-01,True,58
515969,2017,10,3,5106,5106.0,0,0,2017-10-01,True,59
515969,2017,11,1,1870,1870.0,0,0,2017-11-01,True,60
515969,2017,12,0,0,0.0,0,0,2017-12-01,True,61
515969,2018,1,1,1612,1612.0,0,0,2018-01-01,True,62
515969,2018,2,0,0,0.0,521,94,2018-02-01,True,63
515969,2018,3,3,7416,7416.0,0,0,2018-03-01,True,64
515969,2018,4,1,2472,2472.0,0,0,2018-04-01,True,65
515969,2018,5,0,0,0.0,0,0,2018-05-01,True,66
515969,2018,6,0,0,0.0,0,0,2018-06-01,True,67
515969,2018,7,5,5110,5110.0,0,0,2018-07-01,True,68
515969,2018,8,0,0,0.0,727,131,2018-08-01,True,69
515969,2018,9,2,1616,1616.0,0,0,2018-09-01,True,70
515969,2018,10,4,9620,9620.0,0,0,2018-10-01,True,71
515969,2018,11,3,3666,3666.0,0,0,2018-11-01,True,72
515969,2018,12,0,0,0.0,0,0,2018-12-01,True,73
515981,2017,1,0,0,0.0,0,0,2017-01-01,True,52
515981,2017,2,2,4648,4648.0,0,0,2017-02-01,True,53
515981,2017,3,1,827,827.0,0,0,2017-03-01,True,54
515981,2017,4,0,0,0.0,0,0,2017-04-01,True,55
515981,2017,5,2,4132,4132.0,0,0,2017-05-01,True,56
515981,2017,6,2,4094,4094.0,0,0,2017-06-01,True,57
515981,2017,7,5,3905,3905.0,0,0,2017-07-01,True,58
515981,2017,8,0,0,0.0,0,0,2017-08-01,True,59
515981,2017,9,3,6966,6966.0,0,0,2017-09-01,True,60
515981,2017,10,0,0,0.0,0,0,2017-10-01,True,61
515981,2017,11,0,0,0.0,0,0,2017-11-01,True,62
515981,2017,12,0,0,0.0,0,0,2017-12-01,True,63
515981,2018,1,0,0,0.0,0,0,2018-01-01,True,64
515981,2018,2,0,0,0.0,0,0,2018-02-01,True,65
515981,2018,3,3,6780,6780.0,430,77,2018-03-01,True,66
515981,2018,4,0,0,0.0,0,0,2018-04-01,True,67
515981,2018,5,4,4368,4368.0,0,0,2018-05-01,True,68
515981,2018,6,6,13902,13902.0,0,0,2018-06-01,True,69
515981,2018,7,0,0,0.0,0,0,2018-07-01,True,70
515981,2018,8,0,0,0.0,0,0,2018-08-01,True,71
515981,2018,9,1,695,695.0,0,0,2018-09-01,True,72
515981,2018,10,0,0,0.0,0,0,2018-10-01,True,73
515981,2018,11,4,3500,3500.0,378,68,2018-11-01,True,74
515981,2018,12,5,2960,2960.0,0,0,2018-12-01,True,75
516133,2017,1,2,3822,3822.0,0,0,2017-01-01,True,36
516133,2017,2,3,7038,7038.0,0,0,2017-02-01,True,37
516133,2017,3,5,11105,11105.0,406,73,2017-03-01,True,38
516133,2017,4,4,5388,5388.0,0,0,2017-04-01,True,39
516133,2017,5,0,0,0.0,0,0,2017-05-01,True,40
516133,2017,6,0,0,0.0,0,0,2017-06-01,True,41
516133,2017,7,2,1630,1630.0,0,0,2017-07-01,True,42
516133,2017,8,0,0,0.0,0,0,2017-08-01,True,43
516133,2017,9,0,0,0.0,0,0,2017-09-01,True,44
516133,2017,10,2,2092,2092.0,0,0,2017-10-01,True,45
516133,2017,11,3,6894,6894.0,0,0,2017-11-01,True,46
516133,2017,12,4,6960,6960.0,0,0,2017-12-01,True,47
516133,2018,1,0,0,0.0,531,96,2018-01-01,True,48
516133,2018,2,0,0,0.0,0,0,2018-02-01,True,49
516133,2018,3,0,0,0.0,0,0,2018-03-01,True,50
516133,2018,4,2,3912,3912.0,0,0,2018-04-01,True,51
516133,2018,5,1,1433,1433.0,0,0,2018-05-01,True,52
516133,2018,6,6,13824,13824.0,0,0,2018-06-01,True,53
516133,2018,7,0,0,0.0,0,0,2018-07-01,True,54
516133,2018,8,3,1707,1707.0,0,0,2018-08-01,True,55
516133,2018,9,2,2948,2948.0,0,0,2018-09-01,True,56
516133,2018,10,1,2064,2064.0,0,0,2018-10-01,True,57
516133,2018,11,3,6237,6237.0,312,56,2018-11-01,True,58
516133,2018,12,0,0,0.0,0,0,2018-12-01,True,59
516224,2017,1,3,2076,2076.0,0,0,2017-01-01,True,16
516224,2017,2,2,2934,2934.0,0,0,2017-02-01,True,17
516224,2017,3,1,747,747.0,0,0,2017-03-01,True,18
516224,2017,4,0,0,0.0,0,0,2017-04-01,True,19
516224,2017,5,0,0,0.0,0,0,2017-05-01,True,20
516224,2017,6,3,1884,1884.0,0,0,2017-06-01,True,21
516224,2017,7,6,14556,14556.0,0,0,2017-07-01,True,22
516224,2017,8,5,11960,11960.0,0,0,2017-08-01,True,23
516224,2017,9,5,12300,12300.0,0,0,2017-09-01,True,24
516224,2017,10,4,6460,6460.0,0,0,2017-10-01,True,25
516224,2017,11,0,0,0.0,0,0,2017-11-01,True,26
516224,2017,12,0,0,0.0,0,0,2017-12-01,True,27
516224,2018,1,3,2250,2250.0,0,0,2018-01-01,True,28
516224,2018,2,1,2019,2019.0,0,0,2018-02-01,True,29
516224,2018,3,0,0,0.0,0,0,2018-03-01,True,30
516224,2018,4,3,2493,2493.0,507,91,2018-04-01,True,31
516224,2018,5,0,0,0.0,0,0,2018-05-01,True,32
516224,2018,6,0,0,0.0,0,0,2018-06-01,True,33
516224,2018,7,6,5694,5694.0,0,0,2018-07-01,True,34
516224,2018,8,0,0,0.0,0,0,2018-08-01,True,35
516224,2018,9,0,0,0.0,0,0,2018-09-01,True,36
516224,2018,10,2,2332,2332.0,0,0,2018-10-01,True,37
516224,2018,11,2,3516,3516.0,0,0,2018-11-01,True,38
516224,2018,12,0,0,0.0,0,0,2018-12-01,True,39
516242,2017,1,0,0,0.0,0,0,2017-01-01,True,29
516242,2017,2,3,5109,5109.0,0,0,2017-02-01,True,30
516242,2017,3,3,6504,6504.0,380,68,2017-03-01,True,31
516242,2017,4,1,903,903.0,0,0,2017-04-01,True,32
516242,2017,5,1,1241,1241.0,0,0,2017-05-01,True,33
516242,2017,6,3,5484,5484.0,0,0,2017-06-01,True,34
516242,2017,7,0,0,0.0,0,0,2017-07-01,True,35
516242,2017,8,6,12648,12648.0,0,0,2017-08-01,True,36
516242,2017,9,0,0,0.0,472,85,2017-09-01,True,37
516242,2017,10,3,4815,4815.0,0,0,2017-10-01,True,38
516242,2017,11,0,0,0.0,0,0,2017-11-01,True,39
516242,2017,12,0,0,0.0,0,0,2017-12-01,True,40
516242,2018,1,4,6984,6984.0,0,0,2018-01-01,True,41
516242,2018,2,0,0,0.0,0,0,2018-02-01,True,42
516242,2018,3,1,610,610.0,0,0,2018-03-01,True,43
516242,2018,4,2,3466,3466.0,0,0,2018-04-01,True,44
516242,2018,5,5,7520,7520.0,0,0,2018-05-01,True,45
516242,2018,6,2,4506,4506.0,488,88,2018-06-01,True,46
516242,2018,7,6,4926,4926.0,0,0,2018-07-01,True,47
516242,2018,8,0,0,0.0,0,0,2018-08-01,True,48
516242,2018,9,0,0,0.0,0,0,2018-09-01,True,49
516242,2018,10,1,1628,1628.0,0,0,2018-10-01,True,50
516242,2018,11,0,0,0.0,0,0,2018-11-01,True,51
516242,2018,12,0,0,0.0,0,0,2018-12-01,True,52
516255,2017,1,0,0,0.0,0,0,2017-01-01,True,43
516255,2017,2,0,0,0.0,0,0,2017-02-01,True,44
516255,2017,3,0,0,0.0,0,0,2017-03-01,True,45
516255,2017,4,0,0,0.0,0,0,2017-04-01,True,46
516255,2017,5,0,0,0.0,0,0,2017-05-01,True,47
516255,2017,6,2,3352,3352.0,0,0,2017-06-01,True,48
516255,2017,7,1,2249,2249.0,0,0,2017-07-01,True,49
516255,2017,8,2,3556,3556.0,710,128,2017-08-01,True,50
516255,2017,9,0,0,0.0,0,0,2017-09-01,True,51
516255,2017,10,0,0,0.0,0,0,2017-10-01,True,52
516255,2017,11,0,0,0.0,0,0,2017-11-01,True,53
516255,2017,12,3,4086,4086.0,0,0,2017-12-01,True,54
516255,2018,1,0,0,0.0,0,0,2018-01-01,True,55
516255,2018,2,0,0,0.0,0,0,2018-02-01,True,56
516255,2018,3,1,969,969.0,0,0,2018-03-01,True,57
516255,2018,4,0,0,0.0,0,0,2018-04-01,True,58
516255,2018,5,3,5256,5256.0,0,0,2018-05-01,True,59
516255,2018,6,0,0,0.0,0,0,2018-06-01,True,60
516255,2018,7,0,0,0.0,0,0,2018-07-01,True,61
516255,2018,8,0,0,0.0,0,0,2018-08-01,True,62
516255,2018,9,0,0,0.0,0,0,2018-09-01,True,63
516255,2018,10,0,0,0.0,0,0,2018-10-01,True,64
516255,2018,11,0,0,0.0,0,0,2018-11-01,True,65
516255,2018,12,3,4686,4686.0,0,0,2018-12-01,True,66
516271,2017,1,3,4854,4854.0,0,0,2017-01-01,True,35
516271,2017,2,0,0,0.0,0,0,2017-02-01,True,36
516271,2017,3,3,6111,6111.0,0,0,2017-03-01,True,37
516271,2017,4,2,2558,2558.0,0,0,2017-04-01,True,38
516271,2017,5,4,3376,3376.0,0,0,2017-05-01,True,39
516271,2017,6,1,1886,1886.0,0,0,2017-06-01,True,40
516271,2017,7,3,4173,4173.0,0,0,2017-07-01,True,41
516271,2017,8,4,6716,6716.0,0,0,2017-08-01,True,42
516271,2017,9,5,2900,2900.0,0,0,2017-09-01,True,43
516271,2017,10,3,4428,4428.0,0,0,2017-10-01,True,44
516271,2017,11,2,3614,3614.0,0,0,2017-11-01,True,45
516271,2017,12,0,0,0.0,0,0,2017-12-01,True,46
516271,2018,1,0,0,0.0,0,0,2018-01-01,True,47
516271,2018,2,0,0,0.0,0,0,2018-02-01,True,48
516271,2018,3,2,4734,4734.0,0,0,2018-03-01,True,49
516271,2018,4,4,7928,7928.0,0,0,2018-04-01,True,50
516271,2018,5,1,2078,2078.0,0,0,2018-05-01,True,51
516271,2018,6,0,0,0.0,0,0,2018-06-01,True,52
516271,2018,7,6,5340,5340.0,0,0,2018-07-01,True,53
516271,2018,8,4,9940,9940.0,0,0,2018-08-01,True,54
516271,2018,9,4,7356,7356.0,0,0,2018-09-01,True,55
516271,2018,10,2,1714,1714.0,0,0,2018-10-01,True,56
516271,2018,11,0,0,0.0,0,0,2018-11-01,True,57
516271,2018,12,0,0,0.0,0,0,2018-12-01,True,58
516276,2017,1,0,0,0.0,0,0,2017-01-01,False,-16
516276,2017,2,0,0,0.0,0,0,2017-02-01,False,-15
516276,2017,3,0,0,0.0,0,0,2017-03-01,False,-14
516276,2017,4,0,0,0.0,0,0,2017-04-01,False,-13
516276,2017,5,0,0,0.0,0,0,2017-05-01,False,-12
516276,2017,6,0,0,0.0,0,0,2017-06-01,False,-11
516276,2017,7,0,0,0.0,0,0,2017-07-01,False,-10
516276,2017,8,0,0,0.0,0,0,2017-08-01,False,-9
516276,2017,9,0,0,0.0,0,0,2017-09-01,False,-8
516276,2017,10,0,0,0.0,0,0,2017-10-01,False,-7
516276,2017,11,0,0,0.0,0,0,2017-11-01,False,-6
516276,2017,12,0,0,0.0,0,0,2017-12-01,False,-5
516276,2018,1,0,0,0.0,0,0,2018-01-01,False,-4
516276,2018,2,0,0,0.0,0,0,2018-02-01,False,-3
516276,2018,3,0,0,0.0,0,0,2018-03-01,False,-2
516276,2018,4,0,0,0.0,0,0,2018-04-01,False,-1
516276,2018,5,0,0,0.0,0,0,2018-05-01,True,0
516276,2018,6,0,0,0.0,0,0,2018-06-01,True,1
516276,2018,7,0,0,0.0,0,0,2018-07-01,True,2
516276,2018,8,4,6632,6632.0,0,0,2018-08-01,True,3
516276,2018,9,3,3024,3024.0,0,0,2018-09-01,True,4
516276,2018,10,3,4491,4491.0,0,0,2018-10-01,True,5
516276,2018,11,0,0,0.0,0,0,2018-11-01,True,6
516276,2018,12,4,4240,4240.0,0,0,2018-12-01,True,7
516301,2017,1,0,0,0.0,0,0,2017-01-01,False,-5
516301,2017,2,0,0,0.0,0,0,2017-02-01,False,-4
516301,2017,3,0,0,0.0,0,0,2017-03-01,False,-3
516301,2017,4,0,0,0.0,0,0,2017-04-01,False,-2
516301,2017,5,0,0,0.0,0,0,2017-05-01,False,-1
516301,2017,6,0,0,0.0,0,0,2017-06-01,True,0
516301,2017,7,2,2460,2460.0,681,123,2017-07-01,True,1
516301,2017,8,0,0,0.0,0,0,2017-08-01,True,2
516301,2017,9,3,5154,5154.0,0,0,2017-09-01,True,3
516301,2017,10,0,0,0.0,0,0,2017-10-01,True,4
516301,2017,11,3,6570,6570.0,0,0,2017-11-01,True,5
516301,2017,12,4,5360,5360.0,0,0,2017-12-01,True,6
516301,2018,1,1,674,674.0,305,55,2018-01-01,True,7
516301,2018,2,0,0,0.0,0,0,2018-02-01,True,8
516301,2018,3,3,6720,6720.0,0,0,2018-03-01,True,9
516301,2018,4,2,4090,4090.0,0,0,2018-04-01,True,10
516301,2018,5,0,0,0.0,0,0,2018-05-01,True,11
516301,2018,6,4,7732,7732.0,468,84,2018-06-01,True,12
516301,2018,7,0,0,0.0,0,0,2018-07-01,True,13
516301,2018,8,0,0,0.0,0,0,2018-08-01,True,14
516301,2018,9,0,0,0.0,0,0,2018-09-01,True,15
516301,2018,10,3,2742,2742.0,582,105,2018-10-01,True,16
516301,2018,11,4,5848,5848.0,0,0,2018-11-01,True,17
516301,2018,12,2,4058,4058.0,0,0,2018-12-01,True,18
516329,2017,1,4,9544,9544.0,0,0,2017-01-01,True,52
516329,2017,2,3,4392,4392.0,0,0,2017-02-01,True,53
516329,2017,3,0,0,0.0,0,0,2017-03-01,True,54
516329,2017,4,0,0,0.0,0,0,2017-04-01,True,55
516329,2017,5,3,7368,7368.0,0,0,2017-05-01,True,56
516329,2017,6,0,0,0.0,0,0,2017-06-01,True,57
516329,2017,7,3,2511,2511.0,746,134,2017-07-01,True,58
516329,2017,8,2,1478,1478.0,0,0,2017-08-01,True,59
516329,2017,9,0,0,0.0,0,0,2017-09-01,True,60
516329,2017,10,0,0,0.0,0,0,2017-10-01,True,61
516329,2017,11,0,0,0.0,0,0,2017-11-01,True,62
516329,2017,12,3,7167,7167.0,0,0,2017-12-01,True,63
516329,2018,1,0,0,0.0,0,0,2018-01-01,True,64
516329,2018,2,0,0,0.0,0,0,2018-02-01,True,65
516329,2018,3,0,0,0.0,0,0,2018-03-01,True,66
516329,2018,4,3,2682,2682.0,0,0,2018-04-01,True,67
516329,2018,5,3,7284,7284.0,680,122,2018-05-01,True,68
516329,2018,6,3,3474,3474.0,0,0,2018-06-01,True,69
516329,2018,7,0,0,0.0,0,0,2018-07-01,True,70
516329,2018,8,4,5064,5064.0,0,0,2018-08-01,True,71
516329,2018,9,4,5008,5008.0,0,0,2018-09-01,True,72
516329,2018,10,0,0,0.0,0,0,2018-10-01,True,73
516329,2018,11,0,0,0.0,0,0,2018-11-01,True,74
516329,2018,12,1,960,960.0,0,0,2018-12-01,True,75
516337,2017,1,4,2984,2984.0,0,0,2017-01-01,True,30
516337,2017,2,2,3868,3868.0,0,0,2017-02-01,True,31
516337,2017,3,2,2270,2270.0,0,0,2017-03-01,True,32
516337,2017,4,0,0,0.0,0,0,2017-04-01,True,33
516337,2017,5,0,0,0.0,0,0,2017-05-01,True,34
516337,2017,6,6,14340,14340.0,0,0,2017-06-01,True,35
516337,2017,7,0,0,0.0,0,0,2017-07-01,True,36
516337,2017,8,0,0,0.0,0,0,2017-08-01,True,37
516337,2017,9,5,12080,12080.0,526,95,2017-09-01,True,38
516337,2017,10,0,0,0.0,0,0,2017-10-01,True,39
516337,2017,11,0,0,0.0,0,0,2017-11-01,True,40
516337,2017,12,0,0,0.0,0,0,2017-12-01,True,41
516337,2018,1,0,0,0.0,0,0,2018-01-01,True,42
516337,2018,2,1,890,890.0,0,0,2018-02-01,True,43
516337,2018,3,3,4455,4455.0,478,86,2018-03-01,True,44
516337,2018,4,0,0,0.0,0,0,2018-04-01,True,45
516337,2018,5,0,0,0.0,0,0,2018-05-01,True,46
516337,2018,6,0,0,0.0,0,0,2018-06-01,True,47
516337,2018,7,0,0,0.0,0,0,2018-07-01,True,48
516337,2018,8,3,3840,3840.0,0,0,2018-08-01,True,49
516337,2018,9,2,3496,3496.0,0,0,2018-09-01,True,50
516337,2018,10,1,1631,1631.0,0,0,2018-10-01,True,51
516337,2018,11,0,0,0.0,312,56,2018-11-01,True,52
516337,2018,12,5,10825,10825.0,0,0,2018-12-01,True,53
516362,2017,1,2,4692,4692.0,0,0,2017-01-01,True,44
516362,2017,2,2,1100,1100.0,0,0,2017-02-01,True,45
516362,2017,3,2,1348,1348.0,0,0,2017-03-01,True,46
516362,2017,4,0,0,0.0,0,0,2017-04-01,True,47
516362,2017,5,3,3345,3345.0,623,112,2017-05-01,True,48
516362,2017,6,2,3466,3466.0,0,0,2017-06-01,True,49
516362,2017,7,0,0,0.0,0,0,2017-07-01,True,50
516362,2017,8,0,0,0.0,0,0,2017-08-01,True,51
516362,2017,9,0,0,0.0,355,64,2017-09-01,True,52
516362,2017,10,2,3978,3978.0,0,0,2017-10-01,True,53
516362,2017,11,0,0,0.0,0,0,2017-11-01,True,54
516362,2017,12,0,0,0.0,0,0,2017-12-01,True,55
516362,2018,1,1,1666,1666.0,524,94,2018-01-01,True,56
516362,2018,2,2,1574,1574.0,0,0,2018-02-01,True,57
516362,2018,3,0,0,0.0,0,0,2018-03-01,True,58
516362,2018,4,0,0,0.0,0,0,2018-04-01,True,59
516362,2018,5,3,1551,1551.0,0,0,2018-05-01,True,60
516362,2018,6,0,0,0.0,0,0,2018-06-01,True,61
516362,2018,7,6,13296,13296.0,0,0,2018-07-01,True,62
516362,2018,8,0,0,0.0,0,0,2018-08-01,True,63
516362,2018,9,4,7288,7288.0,0,0,2018-09-01,True,64
516362,2018,10,0,0,0.0,0,0,2018-10-01,True,65
516362,2018,11,1,846,846.0,0,0,2018-11-01,True,66
516362,2018,12,5,10430,10430.0,0,0,2018-12-01,True,67
516474,2017,1,3,2916,2916.0,0,0,2017-01-01,True,49
516474,2017,2,4,9984,9984.0,0,0,2017-02-01,True,50
516474,2017,3,2,1524,1524.0,0,0,2017-03-01,True,51
516474,2017,4,0,0,0.0,0,0,2017-04-01,True,52
